,Unnamed: 0,tweet,label
261,1077,yaani kwa kifupi acha kufukua makaburi au kutaka kujuwa kila kitu utakuja kufa kwa kihoro lisilokuhusu liache k,1
262,2411,ooooh i like this  nukuri kuko n ilambo riravuga ngo genda uko imbaraga zawe zingana nidushyirahamwe tuzagera kuribyinshi,2
263,458,hahiye dutwike nigihe gito ugashya mukomeze ngo hahiye dutwike umunsi muzashya ntimuzongera kwitwikisha ubusa mwifotoza ubusa mwisetsa,0
264,2682,ndi   ku nkuru yumuhanda utakiri nyabagendwa  vers  kubera imvura kubera ukuntu ndahiro valens papy akora inkuru neza nuko mbyumva ,2
265,108,ntago ari bubisome wikwirushya bro ,0
266,954,ubora wa elimu ndio changamoto kama ni lugha mbona hata somo la kiswahili bado wanafunzi wanafeli cha msingi,1
267,310,mn wifunga umutwe nta macakubiri arimo  kuba yanga kubona umugore wasinze  wowe ukaba ubyanga byose  goregabo ni kibazo,0
268,1066,katika kutakuwa na mijadala mbalimbali itakayowakutanisha azaki pamoja na wadau wengine wa maendele kujadi,1
269,37,kabisawatu walimpinga kwa watu binafsi kufanya hili suala bila financial institution,0
270,1624,kuki utumva ko ibyunzwe ari ukunanirwa nonese uragirango ibyo bya gaz abirebe ate kandi yahutagijwe mu mirimo yose,1
271,1228,mukanya ntagihindutse shobora kwirarira hanze ndabona randirodi yasizeho ingufuri ye kbsa,1
272,1669,duty ni filime nyarwanda ikoranye ubuhanga budasanzwe nubwo itakoreshejwe amafaranga menshi yatunganyijwe na reba frame menya rwanda rwandan rwot ,1
273,592,niba wumva ko bf atazi maths uzambwire ngo bae im pregnant ,0
274,2659,ya allah shyira baraka mubyo uyumwana akora,2
275,1614,kuna malalamiko ya wafanyabiashara wa kimataifa wanatamani kariakoo iwe kama kampala hata ukienda saa  usiku unapata hudum,2
276,289,lo gaaaaaaa ni kume vanwani vantswa,1
277,2510,nabuzemo reference yumwanzuro wa who babonye ikenewe bayishyiramo byafasha abasomyi kugira ngo bititwa affirmation gratuite yumwanditsi,2
278,800,ushapata mwaliko ktk wiki hii ya customer service pale tbl eti amp na,1
279,566,baryita itorero icyo baryita ryose bazahindure imikorere kuko nkatwe abakilisitu tumeze nkaho tutagira ijambo muri   hari byinshi bikenewe guhinduka ,0
280,858,koga amazi se cg ni silenge,0
281,342,le wena wa ba zoza ,1
282,902,umva niba utazi kuganira jya uceceka nshobora kuba nataye igihe cyanjye nsubizanya nawe,0
283,2225,tuganire hano ninde ukwiye kubazwa umusaruro mubi twagize muriyi champion  tuvuge ku ikipe yacu    me    kigali rwanda ,1
284,1480,ajye afungura afungura amadirishya ninzugi ku manywa maze nijoro abifungeibyo nibyumvikana,1
285,1342,clarisse dufashe uduhe amakuru ngo kwinjira hazinjira abipimishije gusa,1
286,1632,cyokora nanjye sinari nzi ko dufite global artiste,1
287,93,pfutseka para ti que ttaste,0
288,1109,umunyezamu kwizera oliver yatawe muri yombi na  akurikiranweho gukoresha ibiyobyabwenge     mbega igihombo disi,0
289,1471,uri umwana wa kangahe iwanyu mfasha dushyire iyi nteruro mu cyongereza,1
290,192,rt  obama ce u dakwile ,0
291,1037,icyo nicyaha imbere yimana nabantu gusambanya umugore wundi ,0
292,2057,kandi uze kumbwira niba wabonye ishwanyaguza,1
293,1017,siyo kila mtu anaweza kuwa mjasiliamali hk come on,1
294,368,kwanza kufikiria tu kila banker ni teller ni kipimo tosha cha uwezo wa mtu kufikiriso tuwaache,1
295,2142,umuhungu wa muzika yahageze follow him ,1
296,1203,kuva kacyiru kugera kwa rubangura abamotari ntibari gufata munsi frw,1
297,1361,vijana wametakiwa kujitambua na kujenga utaratibu wa kupima na kulinda afya zao ili kuwa na taifa lenye nguvukazi ya vijana watakaokuza uchumi wa nchi hususan kutokana na kubainika changamoto ya maambukizi ya virusi vya ukimwi kwa kundi hilo,2
298,1512,minisitiri wintebe dr edouard ngirente yitabiriye umuhango wo gufungura umuhanda wiswe arusha bypass rbaamakuru   ,1
299,520,fahamu kuwa michezo ya wwe raw inaonyeshwa kupitia chaneli namba  ss kifurushi cha dstv bomba tshs  saa saa  usiku,1
300,1852,nyuma yamezi  akarere kishyuriye abanyeshuri  birukanwe ikitaraganya             ,1
301,106,uhuru michezocollum hudsonodoi anataka kutimkia klabu ya bayern munich kwenye uhamisho wake mwezi huu wa januari baada ya maongezi ya mkataba na klabu yake ya chelsea kushindikana,0
302,331,warebyee ibikureba ko ntanumwe uragusaba ayinzu cg icyo kurya ,0
303,2153,ese muri kureba derbie della madonnina inter vs milan ,1
304,3218,dore uburyo ukora login kur pi chain mall reba video kur youtube channel yacu   ,2
305,19,wa hlanha lweyi,0
306,2180,amakuru mashya ikipe ya real madrid yegukanye igikombe cya uefachampionsleague itsinze liverpool kimwe ku busa rbaamakuru ,1
307,1367,nawe ko nkwizeye ra ntago wakora ikosa ryo guta ikizere,1
308,596,kuhusu shindano la mtaji wa biashara kwa kipindi kirefu sasa tumekuwa kimya sana kwenye maswala yetu ya shindano la mtaji wa,1
309,2265,aha ngizemo ubwoba ku biribwaibinyobwa bipfundikiye twirirwa tugotomera tutarebye ubuzirange bwabyo ,1
310,1563,dah hapa najiona kabisa nimekuwa nikitamani kubadilika kumbe napaswa kuikabili nafsi yangu,2
311,604,tafadhali tufahamishe unapatikana wapi,1
312,1040,faida kubwa ya kutumia mkanda wa tumbo itakusaidia kupunguza tumbo kwa kukupa joto litakalo yeyusha mafuta na kusaidia,1
313,759,pamoja sana endelea kufurahia huduma zetuka,1
314,525,ark ishyari ntirizashyira mubantu ntakuntu mwajya mwemera ko mwarushijwe aho kwitwaza ubusambo mujye muba abanya mwuga,0
315,170,cyaze uramuhaye tsu nawe nuko yumva yayibye bruh,0
316,508,ndlela yi rhandza mehe,2
317,1280,wumve ko nanjye mbizi ,1
318,2281,ni ko inzobere yo muri who itubwiye mu kanya muri lemigo tengamara,1
319,750,ni pfhukile khanimambo,2
320,1446,ntigatuke inka wamuntu wee,1
321,769,ngo igiti kigororwa kikiri gito naho ibuye rito bigenda gute,0
322,983,nujya ushaka kwandikira umukobwa ugatangira ngo hi uragowe jya wandika utinumber yawe iba muri momo uzanshimira,0
323,521,a xitombo xa nandzika,2
324,3196,abakire ngo ntabwo bakunda kurya cyane none nange ibiryo bitangiye kunaniraese mana cyaba ari kimenyetso koko  ,2
325,1354,pamoja sana endelea kufurahia huduma zetu na tunakutakia siku njema,2
326,916,ni ibibali mumaraso amazuru yabo abayarasabitswe nurwamba rwa amaraso baranayarota,0
327,676,twendeni na premier bet kwa offer kibao bonus hadi  bonus ya pesa ya kwanza utakayoweka ni  odds ni kubwa,1
328,1703,rwotgain amp rwot bamwe bavuga ngo babuze akazi mwihugure hano muzatange akazi ahubwo ,1
329,1278,keretse niba urwakanakana ari imvugo shusho ivuga imikubuzo,1
330,2092,ubuse mvuze ko nkwemera knd basakuza aba people ,1
331,422,hahahaha wena pa ,2
332,174,mwahararaga essence itaratumbagira none bugiye kujya bubakeraho inama nabaha ni ugutyaza amaguru cyangwa mukayoboka amagare,0
333,255,umuraguzi wumutwe yaramumpebeje iyeeee ariko ubanza bidasaba kuraguza ahubwo ibyaha akora numwana arabibona   mwite ku gusaba kwabanyarwanda ,0
334,446,malem ya ku tala ,2
335,1486,usalama umeimarishwa katika viwanja vya ndege vya ufaransa na ujerumani kuelekea kipindi hiki cha sherehe za krismasi na mwaka mpya ambapo viwanja vya ndege vya ulaya hupokea ujumbe wa tahadhari kutoka nchi mbalimbali duniani baadhi ukiwa wa kuaminika,2
336,547,yaba buluku a fazer histria ,2
337,33,ni mwaka mmoja sasa tangu jasiri muongoza njia ruge mutahaba atangulie ni kama juzi tu endelea kupumzika mahali pema peponi,0
338,2151,ubu se nakwihanganira aya masaha  ntarazana ibimenyetso byikibanza aha,1
339,1327,umugore wo muri repubulika yabadominikani yiteguriye imihango yo kumusezera kandi atapfuye kugira ngo yumve uko bijyenda iyo umuntu apfuye menya rwanda rwandan rwot ,1
340,1548,pole sana mteja wetu kwa changamoto uliyopata wataalam wetu wanaendelea kuboresha huduma ya internet iwe yenye kasi zaidi,2
341,587,serikali yatarajia kuwa na watoa hudumu wa afya ngazi ya jamii zaidi ya,1
342,829,aba haters nibareba nabi turanayobora umuryango wibihugu bivuga nururimi rwigishimwa nibashake bimanike,0
343,1643,isaha yamakuru magufi yo kuri uyu wa gatanu shyira kuri fm  fm uri kumva  isangostar ,1
344,183,fisseke wena pah ,0
345,682,niku yingiseli nile xokwe mozambique nilo gaaaa dstv ,2
346,87,mina ningue fambi hi lane,0
347,865,katika kuhakikisha tunakufikishia huduma zetu popote ulipo sasa tupo mtaani kwakouonapo gari yetu ya matangazo karibu uj,1
348,1969,aho nzababon ni muri europa fata screenshot uyibik ahantu,1
349,1818,ibyatangiye kuvugwa hagati ya rayon sports vs kiyovuigihombo gikomeye ku rwanda muri tour du rwanda  ,1
350,825,oya baba bumva umugore yaba hasi muri byose even ni imyaka,0
351,1141,maze iminsi mbyibaza kuki ugize imbaraga zo kugaragaza ihohoterwa yakorewe ahindukira akaba ari we ushingwa ibikwasi yataka bati arasakuza ,0
352,1007,masikio mawili yanapowekwa sambamba hutengeneza umbo la moyo katika lugha ya kiingereza huwezi kutaja neno hea moyo,1
353,211,utarumva umwana asuhuza se amuhereza ingumi ati gongaho gee,0
354,1936,urwanda ni set minindashaka urebe nkawe element ntoya,1
355,1617,uravuga kumva listen cga kumva feel mu gihe utaransubiza nahitamo kurya gusa,1
356,25,ih ni livrari yu ,0
357,633,id sing hita famba moyeni nkathanga ,2
358,880,baadhi ya wafanyakazi na wateja wa benki ya equity tanzania walipojumuika kwa pamoja katika uzinduzi wa maadhimisho ya wi,1
359,869,kwa sasa sina mpango kugombea urais wa jamhuri ya muungano wa tanzania licha ya kwamba sifa zote za kikatiba zinazohitajika,1
360,924,nyamara ibi bintu bikorweho kuko no koga bizavaho yamavunja bamaze iminsi bahandura yororoke yisanzure nawe se ntasabune  ikibaho,0
361,1305,hi brother k its yo fan prince bro wambabariye ukangurira aka ga ketch mumugi downtown kwa leiris  ,1
362,1571,kwa kuntu turemye nyine,1
363,119,let be your hero wamukobwa nateretaga mubwirako tuzakora marriage nsoje kwiga ubu yakwigira ahandi ndabona ntazasoza,0
364,567,ni pfhukile akuna swa ku kazata ho yini kupfhuka,2
365,116,iyaba bumvagango amafuti yabo ninabwo bugabo hhhhhh,0
366,2882,uravuga ukuri wa mfurawe gusa natwe ni amahirwe kuba twasuwe ndahamya ko jumpande zombi ni inyungu murakoze,2
367,1124,uvuze ukiri njyewe umugore wanjye abyaye akanga guha umwana ibere namubwira ko ntamushatse ngo abyare amere nkujugunye umwana no ,0
368,2834,uwo aba ageze kure hari abo nzi rwose babikoze pe uwo uzumva afite ubutaka uzamenye ko bizoroha,2
369,475,rzka hari ibintu ureba ukumva ubuze uko wabivuga abana barashize,0
370,1325,ubundi wamutwikira ko ariyo yayo ni nde,1
371,549,iyabyaye ibiboze yanaba niyagenze gake pfakuba ugenda nta bwenge ishobora no kwihuta bikaba ari sawa da,0
372,20,iyo nama ugiriye basile nta kuntu wabanza kuyubahiriza nawe ubwawe ukagerageza kumva ibyo avuze ibyo udashaka kumva mwirirwe,0
373,1302,asante sana kwa ushauri tuanalifanyia kazi swala lakobertha,2
374,1193,tanzania yataka amani kupunguza mzigo wa wakimbizi afrika,1
375,316,tovuti ya ipo wazi kupokea usajili wa asasi za kiraia sekta binafsi na sekta ya umma kushiriki,1
376,1665,baturage ba  butaro mwihanganire izo nyoni zidasanzwe cyane cyane kubegereye urugezi,1
377,432,mwenendo wa wastani wa pato la taifa kwa mtu mmoja mmoja gdp per capita kwa mikoa  bora  kuanzia mwaka ,1
378,1437,rwose iyo ubigiye mu mizi cyane urwara muzungaukibaza amaherezo uko bizagenda ni nkumugese urya icyuma bucecekikarinda gishira,1
379,1277,hatimaye tukafika katika mapango ya popo panaitwa mwambisi ndani ya msitu wa pugu ulio chini ya hapa tulip,2
380,376,he  kombela ntirhu ta replace rendani ndou ani maphepha hungu yari iya ka pirates   ,1
381,1457,moja ya mambo muhimu ambayo sisi watu wazima tunaweza kufanya kwa watoto wadogo ni kuwajenga kwenye namna ambayo tungetaka wa,2
382,1053,hapaname nikogo active na kazi zangu nafanyana report za kuandikana mengine siwez kukuambia,1
383,426,hope ni huku kazimzumbwi mwanzoni before njiapanda ya jeshi kwenye lami mpyaa dc,1
384,3070,reba iyo photo mu bigogwe ni hamwe mu hantu ha mbere haba amafoto meza muri iki gihugu ,2
385,2774,nukuri murakoze cyane ose uti havutse city radio inshuti ya bose ,2
386,2129,bnbsports mu mikino  imaze guhuza  na  gasogi utd yatsinze kiyovu itsinda  banganya  ni iyihe uha amahirwe yo gutsinda uyu mukino simplysports ,1
387,2733,for sure imibare iracyari hejuru kdi uruhare rwacu rurakenewe ngo dukomeze guhashya iki cyorezo,2
388,1737,icyemezo cyo gufunga ibi bitaro kimaze gufatwa na  kubera amakosa menshi yagiye abivugwamo muri iyi minsibahohospital ,1
389,614,heee wa kudumu hatuna cheo hicho bwana mazungumzo na bw acley yameshafanyika marietha ataondoka jumamosi,1
390,549,naminau kata na fhinavela acufamba ni ti tsaguela cubo uia xplanada,2
391,819,basigaje kukubwira ngo nihagira ikipe itsinda igitego uyifana ntuzitere hejuru birabujijwe kuri minister,0
392,286,usiwachanganye watu ambao wako karibu na wewe kila wakati kwa watu ambao watakuwa karibu nawe kila wakati,1
393,583,kambe ira mani risimu leri hi sungulaka awara ya  naaaaaa rini tsakisa ngopfu vakaxi va mina rixile,2
394,1149,africa inspirational tunaomba utupatie namba yako kwa msaada zaidi,1
395,745,awuxeni va haxi va mina va nduma mina nipfukile nho dja mpungu ni lava akuya dsundzisa aritiwa ramina nihlaula amudji watimali      ,2
396,1711,habari wana tot kuelekea kutimiza mwaka wa utoaji huduma menejimenti ya imeeandaa utaratibu mzuri wa kuwapata wa,2
397,2128,bisaba impinduka mu myumvire yabaturage muri rusange nabayobozi en particulier,1
398,553,ibyo byo ntitwabitindaho but why wabigaruye mwashwanye ,0
399,2494,gushimafriday ntashimira cyane  irangajwe imbere na moyor wacu  nagahunda nziza badutegurira bita smartinteko mugire amahoro gasabo yacu ku isonga,2
400,17,mwanafunzi wa chuo kikuu cha dodoma tungu mgaya anashikiliwa na jeshi la polisi mkoani dodoma tangu jana kwa kutuhuma z,0
401,1269,viwango vyetu vya kubadilishia fedha za kigeni leo tarehe  august ,2
402,2870,mama sheeeenge ukuri kuzima gururuka mu ijambo ryumwana  ,2
403,1920,nukuvugako mwaduhaye bonus c izo gb ni bonus mwaduhaye,1
404,1074,bapfuye bamaze gufata imigi itanu se hari ikibazo ranks ni amapeti bro yayambika abandi haba hababaje imiryango yabo,0
405,698,a makhessemussi nkata ni ma lua de mel hitada xikamwe ungatxavi nkata hikussa sse hi txadile,2
406,966,hiki kiwinta cha chuga na uwakika stock ya zana za kazi hazikosekani kwa fwasi ya ndichi,1
407,2619,mukomereze aho rungano nitwebwe musingi witerambere,2
408,2961,mwakire izi ndabyo niyi ndirimbo nibyanyu turababaye no kuvuga bamwe biragoye gusa ikivi cyanyu tuzacyusa nicyo twabizeza kwibuka genocideagainsttutsi neveragain ,2
409,2810,ubahwa  nawe ntore itwizihira gutaramirwagutaramana nawe ntako biba bisa horana amahoro ,2
410,450,nina wena kola xokwe mozambique  nilo geeee dstv  yrs,2
411,174,ni ta rendera,0
412,418,ahsante kwa mrejesho na endelea kufurahia huduma zetulm,1
413,1656,uri kid wasorezaho hataryoshye ,1
414,530,ndashaka kuzareba umuntu uha ruswa ngo ujue mu ijuru ,0
415,198,ndugu uongozi si akili ya darasani ni karama ndo sababu pamoja na akili zao bado wameshindwa,1
416,2042,kuki  na  bikwiye guhangana umusesenguzi wubukungu  asanga rayons sports yagakwiye kuba ihangana na kiyovu sports umva uko abibona urubugarwimikino ,1
417,2839,uku niko kuri   ariko si duto ahubwo uwabizirikana wese yabishobora,2
418,3186,ubudasa mu kurwanya covid  dufatanyije tuzatsinda,2
419,27,wuaa swa ma supera patrick ani tendere,0
420,1610,primus league  day  results bumamuru yagaruye igikombe ngo bagihatanire rwot africanfootball ,1
421,615,arko ngo kabera mu gitondo araza kuba afite ikinyafu rwot,0
422,1898,mubona umuhanzi akwiye gukora iki kugirango azamure impano ye ganira na tessy isangonamuzikalive  ,1
423,1480,mh mbunge wa tarime vijijini akizungumza na wananchi wa nyamongo  kesho atakuwa sirari,2
424,490,sana yaani kwani wale huduma hiyo hawana kweli,1
425,1576,ubwo se byitwa iki ra,1
426,472,a gwala a dri yelhi namuntlha noh sindrissa,2
427,1099,kocha ammy ninje amesema sababu kubwa ya,1
428,612,leo man u atoboi,1
429,1263,asante sana watu wa sirari jimbo la tarime vijijini huu ni upendo usio na mashaka kwa mbunge wenu john heche na chadem,2
430,3042,timoteyo  icyakora koko kubaha imana iyo gufatanije no kugira umutima unyuzwe kuvamo inyungu nyinshi  umunsi mwiza ben imana,2
431,491,ni vhona bem,2
432,2881,igikoma kiraryoha mbisubiremo igikoma kiraryoha abo ku ruhande tujyane neza,2
433,2010,impamvu zitera gukuramo inda bitari ku bushake  rwanda,1
434,1258,naona shadyakitenge ananizidi urefu sasa,1
435,522,aloku niku im         ya ba buluko ,2
436,988,ni ukuvuga ko yamwogeje kugirango asibanganye ibimenyetso mbese yamwogeje ku gitsina nka kwa kundi dukaraba mu ntoki namazi nisabune,0
437,2817,umugore mwiza umuhabwa nuwirekankuko yamuguhaye kandi azanakubakire muzabyare muhekekandi mubyare hungu na kobwa,2
438,788,jamani kila kitu kinaongozwa kwa misingi ya katiba naomba japo kifungu cha sheria kinachosema kumsifia mwanamke ni sawa na umemdhalilisha,1
439,2674,ngabo rwose ni umwana mwiza cyane afite ubumuntu imana imuhe umugisha kubwo kuturemera,2
440,1517,japan ingendo zahagaritswe zaba izo kubutaka ndetse nizo mukirere kubera urubura rwinshi rwibasiye kiriya gihugu,1
441,2668,good morning fam mugire is cyumweru cyiza kandi nyagasani azi ibyo mukennye mumitima yanyu love yoo  ,2
442,2472,rwot waha iki  yashyizeho politiki ikangurira urubyiruko ubukorera bushakebubakira amacumbi abatishoboye barafasha mu kurwanya covid         ,2
443,1514,halmshauri ya wilaya ya nyanghwale mkoani geita imepokea kiasi cha shilingi bilioni  kwa ajili ya ujenzi wa hospitali ya wilaya huku halmashauri hiyo ikijipanga kuhakikisha mradi huo,2
444,1709,wachimbaji wa dogo wa dhahabu zaidi  elfu kumi kutoka mikoa ya mara geita shinyanga na simiyu katika kijiji gasuma wilayani bariadi mkoani simiyu ambao wanaelezewa kugundua uwepo wa madini hayo wameishukuru serilikali soma zaidi gtgt,2
445,1251,habari mdau tunakushukuru kwa maoni adhimujk,1
446,1232,sudan minisitiri wintebe yeguye kubera igitutu cyimyigaragambyo  via ,1
447,2705,mukomereze aho   tugomba kurandura imirire mibi bityo igwingira iryo ariryo ryose rigashira burundu mu rwanda,2
448,305,ku famba yin la africa do sul,1
449,1041,habari pole sana kwa changamoto tunaomba namba yako dm kwa msaada zaidika,1
450,840,tanzania na misri zimetia saini mkataba wa ujenzi wa kuzalisha umeme katika bonde la mto rufiji na kushuhudiwa na rais john pombe magufuli na waziri mkuu wa misri mostafa madbouly soma zaidi gtgt,1
451,1913,abampaye barakubara nawe bazaguha  trustampobey ,1
452,169,keretse niba ibi narabihimbye ,0
453,1829,nonese vice mayor ni nawe vice president,1
454,1682,iyo iyo iyo  c ni umukobwa,1
455,986,mkurugenzi mtendaji wa  ineke bussemaker anasema benki hiyo yenye miaka  tangu kuanzishwa kwake imetoa m,1
